time_ms,s1_c01,s1_c02,s1_c03,s1_c04,s1_c05,s1_c06,s1_c07,s1_c08,s1_c09,s1_c10,s1_c11,s1_c12,s1_c13,s1_c14,s1_c15,s1_c16,s2_c01,s2_c02,s2_c03,s2_c04,s2_c05,s2_c06,s2_c07,s2_c08,s2_c09,s2_c10,s2_c11,s2_c12,s2_c13,s2_c14,s2_c15,s2_c16,s3_c01,s3_c02,s3_c03,s3_c04,s3_c05,s3_c06,s3_c07,s3_c08,s3_c09,s3_c10,s3_c11,s3_c12,s3_c13,s3_c14,s3_c15,s3_c16,s4_c01,s4_c02,s4_c03,s4_c04,s4_c05,s4_c06,s4_c07,s4_c08,s4_c09,s4_c10,s4_c11,s4_c12,s4_c13,s4_c14,s4_c15,s4_c16,s5_c01,s5_c02,s5_c03,s5_c04,s5_c05,s5_c06,s5_c07,s5_c08,s5_c09,s5_c10,s5_c11,s5_c12,s5_c13,s5_c14,s5_c15,s5_c16,s6_c01,s6_c02,s6_c03,s6_c04,s6_c05,s6_c06,s6_c07,s6_c08,s6_c09,s6_c10,s6_c11,s6_c12,s6_c13,s6_c14,s6_c15,s6_c16
667,666.6666666666666,709.4518483172747,870.271526221519,3000.0,666.6666666666666,709.4518483172747,870.271526221519,3000.0,666.6666666666666,709.4518483172747,870.271526221519,3000.0,666.6666666666666,709.4518483172747,870.271526221519,3000.0,3000.0,870.271526221519,709.4518483172747,666.6666666666666,3000.0,870.271526221519,709.4518483172747,666.6666666666666,3000.0,870.271526221519,709.4518483172747,666.6666666666666,3000.0,870.271526221519,709.4518483172747,666.6666666666666,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
733,683.3333333333334,727.1881445252067,892.0283143770571,3000.0,683.3333333333334,727.1881445252067,892.0283143770571,3000.0,683.3333333333334,727.1881445252067,892.0283143770571,3000.0,683.3333333333334,727.1881445252067,892.0283143770571,3000.0,3000.0,892.0283143770571,727.1881445252067,683.3333333333334,3000.0,892.0283143770571,727.1881445252067,683.3333333333334,3000.0,892.0283143770571,727.1881445252067,683.3333333333334,3000.0,892.0283143770571,727.1881445252067,683.3333333333334,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
800,700.0,744.9244407331385,913.785102532595,3000.0,700.0,744.9244407331385,913.785102532595,3000.0,700.0,744.9244407331385,913.785102532595,3000.0,700.0,744.9244407331385,913.785102532595,3000.0,3000.0,913.785102532595,744.9244407331385,700.0,3000.0,913.785102532595,744.9244407331385,700.0,3000.0,913.785102532595,744.9244407331385,700.0,3000.0,913.785102532595,744.9244407331385,700.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
867,716.6666666666666,762.6607369410704,935.541890688133,3000.0,716.6666666666666,762.6607369410704,935.541890688133,3000.0,716.6666666666666,762.6607369410704,935.541890688133,3000.0,716.6666666666666,762.6607369410704,935.541890688133,3000.0,3000.0,935.541890688133,762.6607369410704,716.6666666666666,3000.0,935.541890688133,762.6607369410704,716.6666666666666,3000.0,935.541890688133,762.6607369410704,716.6666666666666,3000.0,935.541890688133,762.6607369410704,716.6666666666666,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
933,733.3333333333334,780.3970331490023,957.298678843671,3000.0,733.3333333333334,780.3970331490023,957.298678843671,3000.0,733.3333333333334,780.3970331490023,957.298678843671,3000.0,733.3333333333334,780.3970331490023,957.298678843671,3000.0,3000.0,957.298678843671,780.3970331490023,733.3333333333334,3000.0,957.298678843671,780.3970331490023,733.3333333333334,3000.0,957.298678843671,780.3970331490023,733.3333333333334,3000.0,957.298678843671,780.3970331490023,733.3333333333334,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
1000,750.0,798.133329356934,979.055466999209,3000.0,750.0,798.133329356934,979.055466999209,3000.0,750.0,798.133329356934,979.055466999209,3000.0,750.0,798.133329356934,979.055466999209,3000.0,3000.0,979.055466999209,798.133329356934,750.0,3000.0,979.055466999209,798.133329356934,750.0,3000.0,979.055466999209,798.133329356934,750.0,3000.0,979.055466999209,798.133329356934,750.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
1067,766.6666666666666,815.8696255648658,1000.8122551547469,3000.0,766.6666666666666,815.8696255648658,1000.8122551547469,3000.0,766.6666666666666,815.8696255648658,1000.8122551547469,3000.0,766.6666666666666,815.8696255648658,1000.8122551547469,3000.0,3000.0,1000.8122551547469,815.8696255648658,766.6666666666666,3000.0,1000.8122551547469,815.8696255648658,766.6666666666666,3000.0,1000.8122551547469,815.8696255648658,766.6666666666666,3000.0,1000.8122551547469,815.8696255648658,766.6666666666666,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
1133,783.3333333333334,833.6059217727978,1022.569043310285,3000.0,783.3333333333334,833.6059217727978,1022.569043310285,3000.0,783.3333333333334,833.6059217727978,1022.569043310285,3000.0,783.3333333333334,833.6059217727978,1022.569043310285,3000.0,3000.0,1022.569043310285,833.6059217727978,783.3333333333334,3000.0,1022.569043310285,833.6059217727978,783.3333333333334,3000.0,1022.569043310285,833.6059217727978,783.3333333333334,3000.0,1022.569043310285,833.6059217727978,783.3333333333334,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
1200,800.0,851.3422179807297,1044.325831465823,3000.0,800.0,851.3422179807297,1044.325831465823,3000.0,800.0,851.3422179807297,1044.325831465823,3000.0,800.0,851.3422179807297,1044.325831465823,3000.0,3000.0,1044.325831465823,851.3422179807297,800.0,3000.0,1044.325831465823,851.3422179807297,800.0,3000.0,1044.325831465823,851.3422179807297,800.0,3000.0,1044.325831465823,851.3422179807297,800.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
1267,816.6666666666666,869.0785141886615,1066.082619621361,3000.0,816.6666666666666,869.0785141886615,1066.082619621361,3000.0,816.6666666666666,869.0785141886615,1066.082619621361,3000.0,816.6666666666666,869.0785141886615,1066.082619621361,3000.0,3000.0,1066.082619621361,869.0785141886615,816.6666666666666,3000.0,1066.082619621361,869.0785141886615,816.6666666666666,3000.0,1066.082619621361,869.0785141886615,816.6666666666666,3000.0,1066.082619621361,869.0785141886615,816.6666666666666,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
1333,833.3333333333333,886.8148103965934,1087.8394077768987,3000.0,833.3333333333333,886.8148103965934,1087.8394077768987,3000.0,833.3333333333333,886.8148103965934,1087.8394077768987,3000.0,833.3333333333333,886.8148103965934,1087.8394077768987,3000.0,3000.0,1087.8394077768987,886.8148103965934,833.3333333333333,3000.0,1087.8394077768987,886.8148103965934,833.3333333333333,3000.0,1087.8394077768987,886.8148103965934,833.3333333333333,3000.0,1087.8394077768987,886.8148103965934,833.3333333333333,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
1400,850.0,904.5511066045252,1109.5961959324368,3000.0,850.0,904.5511066045252,1109.5961959324368,3000.0,850.0,904.5511066045252,1109.5961959324368,3000.0,850.0,904.5511066045252,1109.5961959324368,3000.0,3000.0,1109.5961959324368,904.5511066045252,850.0,3000.0,1109.5961959324368,904.5511066045252,850.0,3000.0,1109.5961959324368,904.5511066045252,850.0,3000.0,1109.5961959324368,904.5511066045252,850.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
1467,866.6666666666667,922.2874028124571,1131.3529840879748,3000.0,866.6666666666667,922.2874028124571,1131.3529840879748,3000.0,866.6666666666667,922.2874028124571,1131.3529840879748,3000.0,866.6666666666667,922.2874028124571,1131.3529840879748,3000.0,3000.0,1131.3529840879748,922.2874028124571,866.6666666666667,3000.0,1131.3529840879748,922.2874028124571,866.6666666666667,3000.0,1131.3529840879748,922.2874028124571,866.6666666666667,3000.0,1131.3529840879748,922.2874028124571,866.6666666666667,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0
